organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCF_002583405.1 Lactobacillus silagincola strain=IWT5, ASM258340v1	151255aded406e56ae21f0eeabf1a80a	2614	2614	1000
GCA_003536545.1 Rhodospirillaceae bacterium, ASM353654v1	0fd02471c923a677ff2f7f338cd565e3	1308	1308	1000
GCF_002019605.1 Bacillus alkalinitrilicus strain=DSM 22532, ASM201960v1	0b4a9af7628bc678853f358713df6b9f	5258	5258	1000
GCA_910588255.1 uncultured Alphaproteobacteria bacterium, MGBC162888	1836e68fe225b80f664c5c31f277b1d3	967	967	1000
GCF_004295345.1 Shewanella maritima strain=D4-2, ASM429534v1	0afea21f42c4a35fbfe2d3451bc898dd	4625	4625	1000
GCF_007570825.1 Pleionea sediminis strain=S1-5-21, ASM757082v1	199cd07f90a92a5888412645fdab2b10	5143	5143	1000
GCA_913009865.1 uncultured bacterium, DRR093005_bin.34_MetaBAT_v2.12.1_MAG	196b30bd08f9fbbe8739bcaa22355419	1793	1793	1000
GCA_017542465.1 Bacilli bacterium, ASM1754246v1	114e9c01c286d9c736e5452955b4e78f	1055	1055	1000
GCA_021795715.1 Proteobacteria bacterium, ASM2179571v1	0377af185a3fe9c96bbaed56a4b9b0de	2189	2189	1000
GCF_023700005.1 Larsenimonas sp. GH3-8 strain=GH3-8, ASM2370000v1	0bd1d6e7296f7ab2dde0bafad2c7ccb4	3300	3300	1000
GCA_015152455.1 Cyanobacteria bacterium SIG32, ASM1515245v1	16008e525754f0742406e3c6e2404eef	1696	1696	1000
GCA_009692705.1 Dehalococcoidia bacterium, ASM969270v1	187378eed4d2b8de488ea755207680f0	1183	1183	1000
GCA_902622665.1 uncultured Candidatus Actinomarina sp., AH-287-A16	0912d3449de87938290135bc9573e68f	1027	1027	1000
GCF_002214805.1 Brachyspira hampsonii strain=NSH-16, ASM221480v1	1a1d4958101002d4537f7452000bd7ff	3271	3271	1000
GCA_013388985.1 Rhodocyclaceae bacterium, ASM1338898v1	0557cdb41669bf0f9a876c35fbae0202	2825	2825	1000
GCA_017475405.1 Elusimicrobiaceae bacterium, ASM1747540v1	0882b5b25bf6890d25e10e9ce2e5e7fc	1612	1612	1000
GCA_019636835.1 Nitrospira sp., ASM1963683v1	096573a5f5386ba9b9f6600e6bf24c7c	3885	3885	1000
GCA_013002865.1 Acidimicrobiia bacterium, ASM1300286v1	1325add5770745418605c56971d449b3	2895	2895	1000
GCA_945876015.1 Gemmatimonas phototrophica, ZH-13nov19-182	0e8926bea6bec96487071e3ea771aef3	2059	2059	1000
GCF_902497895.1 Pseudomonas fluorescens, PS691	1481ddc6033fb4979263c4f3f3eda25e	6251	6251	1000
GCA_944354085.1 uncultured Clostridia bacterium, E09__bin36	09143f7ef6919b28bfb1c081c5f41bf9	1285	1285	1000
GCA_934663645.1 uncultured Muribaculaceae bacterium, ERR7745989_bin.111	0543df367faadfc1806cede29b8b1a6f	2291	2291	1000
GCA_015709215.1 Bacteroidales bacterium, ASM1570921v1	0ea4a92f9bda51c25645b73b707fbcec	3429	3429	1000
GCF_021568795.1 Dethiosulfovibrio sp. F2B strain=F2B, ASM2156879v1	19be464670fd77b5afc47ea43be60df5	2631	2631	1000
GCA_014377155.1 Herminiimonas sp., ASM1437715v1	032a15d1e4179a100d5f38f036eb5466	4540	4540	1000
GCA_017530505.1 Clostridia bacterium, ASM1753050v1	147c0e8ced2950fa810bfcb62ffec5f7	1290	1290	1000
GCA_004801635.1 Muribaculaceae bacterium strain=NM86_A22, ASM480163v1	1ba3d196f82fa90a69fa296268643f7d	2462	2462	1000
GCF_009903625.1 Microbulbifer sp. ALW1 strain=ALW1, ASM990362v1	18e5f9962f3774ce5b88e54ad509c33c	4646	4646	1000
GCA_902598315.1 uncultured Pelagibacteraceae bacterium, AG-916-K14	011b3641af62c845481618937b7bbf1c	940	940	1000
GCA_025055755.1 Candidatus Kapabacteria bacterium, ASM2505575v1	0b75a3cd57dd715392a7e34bb381a429	2352	2352	1000
GCA_002282015.1 Sulfuricurvum sp. 17-40-25, ASM228201v1	04a31bddf821ee5f27b8a774b258c883	2304	2304	1000
GCA_022072055.1 bacterium, ASM2207205v1	15ac1440c2e05e5e74f46c7fe37a2195	5844	5844	1000
GCA_944321755.1 uncultured Alistipes sp., BRZ_P__bin39	11881c0e1fcefd0ee2e6a493c0303ee1	2827	2827	1000
GCF_010894435.1 Pyxidicoccus sp. AB060A strain=AB060A, ASM1089443v1	041f03db0859874ed8b4ba383e329c80	12505	12505	1000
GCA_024345185.1 Levilactobacillus sp. 213-9(3) strain=213-9(3), ASM2434518v1	036568af9845f027648aacb742785b0d	2340	2340	1000
GCA_934155625.1 uncultured Clostridia bacterium, ERR7738152_bin.174	1cd3d02bd3026af11d68e4dffb1b86e5	1422	1422	1000
GCA_905235345.1 uncultured Lachnospiraceae bacterium, RUG30231	0033d06cf52a26b12c8098f9a3a6afc0	2305	2305	1000
GCA_019913785.1 Altibacter sp., ASM1991378v1	0e858d27f64f198e78331a6a893f6982	3015	3015	1000
GCA_944372665.1 uncultured Clostridia bacterium, BRZ_GG__bin40	0e57edd82b2eb08af9e6b8f02ef1a4a2	1638	1638	1000
GCA_002413785.1 Mucilaginibacter sp. UBA5151, ASM241378v1	1b252fd5d3e09e6ce769663a09e9a198	4534	4534	1000
GCA_900551415.1 uncultured Clostridiales bacterium, UMGS1400	1d03946016b6c79a7af97205e3f16cfa	2298	2298	1000
GCA_910586455.1 uncultured Muribaculaceae bacterium, MGBC140028	17688958d949259b00147226bb3f1cf5	2302	2302	1000
GCA_014378225.1 Pseudopedobacter sp., ASM1437822v1	0743525adc94bf191f14f7e5ce274901	1871	1871	1000
GCA_002473085.1 Anaerolineales bacterium UBA7227, ASM247308v1	11c3da13238f01687283357027da1ab6	2968	2968	1000
GCF_000429545.1 Arenibacter certesii DSM 19833 strain=DSM 19833, ASM42954v1	0035e244e5bbfb3dbc730a7f5ca5bce5	5004	5004	1000
GCA_905181945.1 uncultured Porticoccus sp., FRAM18_bin294	10f700e797c350c347cb1a1c0da38955	1388	1388	1000
GCA_011322575.1 Gammaproteobacteria bacterium, ASM1132257v1	10a9ef4b2ed7b6872c6bd13810a6b668	1627	1627	1000
GCA_019236495.1 Candidatus Eremiobacteraeota bacterium, ASM1923649v1	0c89bc03e2670f30366c0a14b5f03ab1	2229	2229	1000
GCA_002862785.1 Flavobacteriales bacterium, ASM286278v1	11b7f1f9b6add3b7c149f40978fb77f2	2365	2365	1000
GCA_017455145.1 Candidatus Saccharibacteria bacterium, ASM1745514v1	0379c873bec5bb27176ac75a57d6d6a7	397	397	1000
GCA_902781245.1 uncultured Coriobacteriaceae bacterium, Rumen uncultured genome RUG12647	02c32050a1c2647a403ff670aba7c8c3	2083	2083	1000
GCA_009775225.1 Muribaculaceae bacterium, ASM977522v1	1ab54d3c2c38581b6e99ad5e01fdf427	2403	2403	1000
GCA_023257655.1 Pseudomonadales bacterium, ASM2325765v1	172c8f01829a80b821b2c49c1c77bcc8	3117	3117	1000
GCA_017455435.1 Lachnospiraceae bacterium, ASM1745543v1	19d555aef25a7960255b7acfb5c965f7	1756	1756	1000
GCF_014202435.1 Pseudoxanthomonas broegbernensis strain=DSM 12573, ASM1420243v1	0e509ca9c8baf7770aa72162807210c0	3380	3380	1000
GCA_021203985.1 Ruminococcus sp., ASM2120398v1	0a39f4eb317c3306674b49791c20220d	1770	1770	1000
GCA_023415035.1 Proteobacteria bacterium, ASM2341503v1	0ba0fb67ac7b05c1450db63afe9cdfcd	3230	3230	1000
GCA_002239065.1 Defluviicoccus sp. bin129, ASM223906v1	10354c7f00662b371909c40440297004	4908	4908	1000
GCF_012927125.1 Paraburkholderia sp. G-4-1-8 strain=G-4-1-8, ASM1292712v1	15304c9c297ee80e137eb2e5b10fa140	7417	7417	1000
GCF_003333325.1 Candidatus Ulvibacter alkanivorans strain=Bin25-node4, ASM333332v1	064bb547b741c50bd06406942df5ff7d	2842	2842	1000
GCA_003552795.1 Halomonas sp., ASM355279v1	05f69873febf1f724d79da1d664a2d7a	2868	2868	1000
GCA_002331185.1 Patescibacteria group bacterium UBA2100, ASM233118v1	15a36ba4f11b0be2e2651ccc3ee3b261	582	582	1000
GCF_021442325.1 Agromyces marinus strain=DSM 26151, ASM2144232v1	155c466f5df09e0f1b332674d6ddd26d	3383	3383	1000
GCA_013153895.1 Crenarchaeota archaeon, ASM1315389v1	0ce7ca1ddcb3cfa42a9defa6f23752da	1775	1775	1000
GCF_006517625.1 Mixta sp. BIT-26 strain=BIT-26, ASM651762v1	1aec73bb72015f8b8ba78fe96e5e87e1	4650	4650	1000
GCA_023213215.1 Flavobacteriaceae bacterium, ASM2321321v1	0160adb940fb0423ee4c9d4063960f4f	3759	3759	1000
GCF_003611675.1 Corallococcus sp. CA053C strain=CA053C, ASM361167v1	0ca9e42f664fcbce51ccf21673ba72bb	10372	10372	1000
GCA_902769805.1 uncultured Prevotellaceae bacterium, Rumen uncultured genome RUG11506	18524ebbfd218d0d9e87e17a3de565ed	2612	2612	1000
GCA_903901045.1 uncultured planctomycete, freshwater MAG --- AM-2014_bin-0320	0beba21f6f2182a22240c7f6ae88a1cf	4764	4764	1000
GCA_020630875.1 Deltaproteobacteria bacterium, ASM2063087v1	15b9a8a24cafef429498914420ad8f0e	3725	3725	1000
GCA_016931075.1 Pirellulales bacterium, ASM1693107v1	0cba465e9af9e44fe09111cf8262b19b	6033	6033	1000
GCA_021810605.1 bacterium, ASM2181060v1	136f7b9afa546c5ab05483fe1f2665a2	736	736	1000
GCA_016212935.1 Desulfomonile tiedjei, ASM1621293v1	19d62cad9c4850df46bf653453f76ec7	5584	5584	1000
GCA_003646525.1 Epsilonproteobacteria bacterium, ASM364652v1	0175e1b8e41eaa3efb2494544abcae99	2004	2004	1000
GCA_003164895.1 Bacteroidetes bacterium, 20120700_P3D	09e63ba2349324ce7e514c6e0b0c0dd4	3294	3294	1000
GCA_943357175.1 Candidatus Peribacteria bacterium, TH-11nov19-141	1316d98f7a142709a73aff1384676814	1223	1223	1000
GCA_018920315.1 Candidatus Aenigmarchaeota archaeon, ASM1892031v1	0d790b0330b93d3b0e41bc1d0216a75c	714	714	1000
GCF_004341685.1 Pectinatus cerevisiiphilus strain=DSM 20467, ASM434168v1	147eba970c37c7aec845ee1b536f2709	2563	2563	1000
GCA_021777675.1 bacterium, ASM2177767v1	052ad327dec93b88f90090cfc75a8efe	907	907	1000
GCA_017438285.1 Firmicutes bacterium, ASM1743828v1	02407ff287a5a212d687688895dda39e	1608	1608	1000
GCF_012570745.1 Enterobacteriaceae endosymbiont of Donacia dentata, ASM1257074v1	0cb668bebbdcd91b30056a86da70c383	487	487	1000
GCA_016927475.1 Candidatus Aminicenantes bacterium, ASM1692747v1	0b0b756de2f48e082f464b07e3ef6805	4982	4982	1000
GCF_019931675.1 Nocardioides rotundus strain=MCCC 1A10561, ASM1993167v1	0b3b33afd24c2fa9edbdd2947adc32da	4083	4083	1000
GCA_001772615.1 candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23, ASM177261v1	0b92d1e8ddf08dd40f5c7c851bdfe088	1016	1016	1000
GCA_944362765.1 uncultured Clostridia bacterium, BRZ_KS__bin88	08d2da516b2c6545234a8f9658a0d244	1657	1657	1000
GCA_020343755.1 Dehalococcoidia bacterium, ASM2034375v1	1a2dcb5a59331c6599d78ce742ba6ef0	980	980	1000
GCA_000411155.1 Gleimia europaea ACS-120-V-Col10b strain=ACS-120-V-Col10b, Acti_euro_ACS-120-V-COL10B_V1	0e4832ca57b0cbe463e3fbbe1301184c	1947	1947	1000
GCF_001646785.1 Rhodococcus phenolicus strain=DSM 44812, ASM164678v1	1ca830ed26db7001688b98d79ed6cc1e	6326	6326	1000
GCA_020060465.1 Anaerolineales bacterium, ASM2006046v1	02a62a38e0243f8bc55421aa5699b9ed	3073	3073	1000
GCA_016788785.1 Candidatus Kapabacteria bacterium, ASM1678878v1	0fb6ba8e922f67bd4dc2afd3b0459023	2944	2944	1000
GCA_003428585.1 Rhodobacteraceae bacterium W635 strain=W635, ASM342858v1	01bff08d2880fccc1649ffd0b78f980f	3486	3486	1000
GCA_001567355.1 candidate division WS6 bacterium OLB20, ASM156735v1	1566cde189df9a4b67237f39db5e0d80	1420	1420	1000
GCA_013815685.1 Ramlibacter sp., ASM1381568v1	0c4b6c0417e3c8633755527639dde206	4159	4159	1000
GCA_021647835.1 Flavobacteriaceae bacterium, ASM2164783v1	173f3121ddcee6ffb814cd56d1f07632	1894	1894	1000
GCF_007004655.1 Exilibacterium tricleocarpae strain=R142, ASM700465v1	1dafdc32784883f59abf3692c29a5336	7177	7177	1000
GCA_902798865.1 Selenomonas ruminantium, Rumen uncultured genome RUG14411	0a2ce9b1650a545bea8c2db069206a38	2626	2626	1000
GCA_934463425.1 uncultured Ruminococcus sp., ERR7747615_bin.152	0419fd4f3e7906e54d3f635c87019af8	1963	1963	1000
GCF_020181355.1 Collinsella aerofaciens strain=NBRC 114504, ASM2018135v1	12bb79a35fe0b383414df0f2f6def9ec	2203	2203	1000
GCA_017428035.1 Bacteroidales bacterium, ASM1742803v1	1c40e544e382cc433fb5428d3333c706	2240	2240	1000
GCA_003551005.1 Mollicutes bacterium, ASM355100v1	08ac035fde40cf53c8ae66ba0ac658c1	1374	1374	1000
GCF_001623075.1 Pseudovibrio sp. Ad37 strain=Ad37, ASM162307v1	062737875da20eeb4e217a72871d89e0	5815	5815	1000
GCF_900104475.1 Actinopolyspora xinjiangensis strain=DSM 46732, IMG-taxon 2619619031 annotated assembly	152e28a18e707949003685bdd05bb8a7	4987	4987	1000
GCA_000024525.1 Spirosoma linguale DSM 74 strain=DSM 74, ASM2452v1	11b448d1c8b0035bfd34338b3324f810	8465	8465	1000
GCA_018268545.1 Actinobacteria bacterium, ASM1826854v1	0e4e2ac03e2a85dbcb1ce45f1043057f	2676	2676	1000
GCF_000504285.1 Actinospica robiniae DSM 44927 strain=DSM 44927, ASM50428v1	00875d407b309eaff0cb9bca02a6c80b	9734	9734	1000
GCF_000687535.1 Helicobacter rodentium ATCC 700285 strain=ATCC 700285, ASM68753v1	13a894265accfe5a7b082957f927cfa8	1746	1746	1000
GCA_024653205.1 Clostridia bacterium, ASM2465320v1	164892261888a9e71632155e50666e9d	2410	2410	1000
GCA_004962245.1 Mesorhizobium sp., ASM496224v1	0e324a84b02f11714c5e57e7a1531c99	6999	6999	1000
GCA_009784845.1 Dehalococcoidia bacterium, ASM978484v1	0ea4595e1ca73694a7c50ce1032eee45	757	757	1000
GCA_016932215.1 Candidatus Aenigmarchaeota archaeon, ASM1693221v1	0e613ba8290d4d5e27263dadd3e6618d	1079	1079	1000
GCF_016862975.1 Rugosimonospora africana strain=NBRC 104875, ASM1686297v1	09738b3e1918563579a2d76067e43a30	11030	11030	1000
GCA_018266955.1 Bacteroidetes bacterium, ASM1826695v1	1d707c4fe7f9b01dd2a8220d04e6ba89	2419	2419	1000
GCA_002030015.1 delta proteobacterium MLS_D, ASM203001v1	07bc9b2a2e97e674c95e0c04d2acee57	2471	2471	1000
GCA_021204045.1 Clostridiales bacterium, ASM2120404v1	0061ea1d5b1cc95b513cd6a477af7071	2655	2655	1000
GCA_009927445.1 Betaproteobacteria bacterium, ASM992744v1	0a1df1d240f2a3d218badf937fe07309	3011	3011	1000
GCF_000160035.2 Catonella morbi ATCC 51271 strain=ATCC 51271, ASM16003v2	09e1f506ab3cb7d6960883c4c800fc2b	3478	3478	1000
GCA_020349685.1 bacterium, ASM2034968v1	0b1fdca317ebd82dc17e2b17772f1f9c	1967	1967	1000
GCA_016178135.1 Candidatus Saccharibacteria bacterium, ASM1617813v1	1565b343b74dcfbd0588440761c6c5d1	756	756	1000
GCF_003987645.1 Vagococcus elongatus strain=CCUG 51432, ASM398764v1	07dfd2e6e0547d195623928ec3b9508a	2877	2877	1000
GCA_900549055.1 uncultured Ruminococcaceae bacterium, UMGS1148	0c7222323490013dadbc2a46e7c7a899	1993	1993	1000
GCF_000993805.1 Thermofilum uzonense strain=1807-2, ASM99380v1	105b7c342c848d964d4ff36168693445	1625	1625	1000
GCA_902591865.1 uncultured Prochlorococcus sp., AG-914-N13	11e7c1a1fc3a5ee3960c6216af240882	1284	1284	1000
GCF_900110955.1 Lechevalieria xinjiangensis strain=CGMCC 4.3525, IMG-taxon 2667527444 annotated assembly	0a689559b7b49a2039465bf2bf1521a5	8646	8646	1000
GCA_023436075.1 Euryarchaeota archaeon, ASM2343607v1	05149bddbb37c7de684a19df571036ed	2612	2612	1000
GCF_002163585.1 Tatumella citrea strain=DSM 13699, ASM216358v1	05110be6686238b79fafe71453508fc6	4436	4436	1000
GCA_945883145.1 Bordetella parapertussis, MiE-14oct19-136	0e2b238442e3ed586c4240e951c8ba4d	2456	2456	1000
GCF_024170285.1 Natronocella acetinitrilica strain=ANL 6-2, ASM2417028v1	05c155fc6f118938a4866e702249a5b7	4559	4559	1000
GCF_024749285.1 Pseudomonas sp. B21-015 strain=B21-015, ASM2474928v1	0579c78de3a018acdf99356d9ba34a60	6506	6506	1000
GCA_944325695.1 uncultured Anaeroplasmataceae bacterium, BRZ_R__bin112	04da992947f6f35a838aaad69b425bbf	1213	1213	1000
GCF_000186245.1 Nitratifractor salsuginis DSM 16511 strain=DSM 16511, ASM18624v1	1140c7debca5d971cb86b7d6f03fb555	2047	2047	1000
GCA_910587695.1 uncultured Lactobacillus sp., MGBC161554	141a61869ecb4afb29513a4500c43399	2304	2304	1000
GCF_000966975.1 Streptomyces katrae strain=NRRL ISP-5550, ASM96697v1	0005bbb0aabbad5af93587ebea0932ec	8082	8082	1000
GCA_002501205.1 Flavobacteriales bacterium UBA7878, ASM250120v1	1da6cb78810671b417541cdcdf7ce971	3527	3527	1000
GCF_004054105.1 Gemmobacter intermedius strain=119/4, ASM405410v1	1b539a5988e72b8b3e85bf63d9c197f9	4057	4057	1000
GCA_021811425.1 Firmicutes bacterium, ASM2181142v1	1a5a1578ae04054a435bdd35d82069f5	3127	3127	1000
GCA_023418475.1 Firmicutes bacterium, ASM2341847v1	0c1dceabc61b5a179240fee009b4fffa	5679	5679	1000
GCF_004342665.1 Samsonia erythrinae strain=DSM 16730, ASM434266v1	06347b666c342a77e3fe3621be35f7ad	3845	3845	1000
GCA_016744875.1 Sulfurovum sp., ASM1674487v1	01de541a9617b8d2c94c562118068d49	2087	2087	1000
GCA_001816645.1 Candidatus Woykebacteria bacterium GWB1_45_5, ASM181664v1	021eb553232b09206961237708528dfd	904	904	1000
GCF_009933335.1 Enterococcus sp. CU12B strain=CU12B, ASM993333v1	1083b1b2c3e2a6053f688acb98cab60b	2892	2892	1000
GCF_001715535.1 Spiroplasma helicoides strain=TABS-2, ASM171553v1	1b083c450df138c21b31c05bf2154429	1243	1243	1000
GCA_003963435.1 Bradyrhizobiaceae bacterium, ASM396343v1	02ad4c278a795e1569a93bfbfdb532a8	7193	7193	1000
GCF_009617875.1 Prolixibacter sp. NT017 strain=NT017, ASM961787v1	0cbe3e25d95c3fb5c95f669b3d95eb93	5012	5012	1000
GCA_900753245.1 Clostridia bacterium, ERS396354_14	143377bf7281744a31d20842396f2e54	1301	1301	1000
GCA_024402665.1 Treponema sp., ASM2440266v1	0437751b8501ef022167ce2945a14d20	1869	1869	1000
GCA_002732015.1 Pelagibacterales bacterium, ASM273201v1	08786e35014c7b0aac3c05d71b9911f7	1416	1416	1000
GCA_017452325.1 Phascolarctobacterium sp., ASM1745232v1	1146dd2b886b7849d12ae12c4c6d99cb	1847	1847	1000
GCF_900634715.1 Candidatus Frankia datiscae, Dd1 Dg vc	125f35ad2a5056442b2d04b8bcdaa946	5722	5722	1000
GCA_013823055.1 Cyanobacteria bacterium DS2.3.42, ASM1382305v1	00cc85ab28b567e1c3456090ceb1f6d1	4209	4209	1000
GCA_945876115.1 Verrucomicrobia subdivision 6 bacterium, TE-08apr19-104	1c27124d74aae3215a9adc44cd76b110	1692	1692	1000
GCA_945614335.1 uncultured Prevotella sp., SRR14474046_bin.27_metaWRAP_v1.3_MAG	15ecae09b1a5505f3485589f9f97dc7d	1782	1782	1000
GCA_019750095.1 Phycisphaerales bacterium, ASM1975009v1	1be20c58d424f0f9d18279904f49586c	4191	4191	1000
GCA_934122385.1 uncultured Clostridia bacterium, ERR7738599_bin.158	17cf0a946ce9cdb87c977556dc41baa2	1346	1346	1000
GCA_016743945.1 Desulfobacteraceae bacterium, ASM1674394v1	19f0efb5ee7e2c38264ed27bf1af4a39	6786	6786	1000
GCA_934437985.1 uncultured Lachnospiraceae bacterium, ERR7747255_bin.237	0bb673b6613c2e5650b0ca79ddedf53c	2174	2174	1000
GCA_944373065.1 uncultured Bacilli bacterium, BRZ_GV__bin40	0318651caf2fe15a9094a1b7057b2f2f	1184	1184	1000
GCA_944392525.1 uncultured Clostridia bacterium, BRZ_PR__bin95	062bcfcd3914ffa5e6b2cb7bd96f73e7	1486	1486	1000
GCA_009840715.1 Gammaproteobacteria bacterium, ASM984071v1	1b170eb9b42e2ab47c925be5f39d7e0b	4661	4661	1000
GCA_002432025.1 Elusimicrobia bacterium UBA5880, ASM243202v1	1d9f7b6d8a2057dfe814366830ea4319	1510	1510	1000
GCF_009183655.1 Bacillus sp. CX253 strain=CX253, ASM918365v1	01646abd35d4a1faaf44fa4990a8bf74	3906	3906	1000
GCA_012520375.1 Clostridiales bacterium, ASM1252037v1	035e705bc0b6f0cb3bd8c8c3daf7a236	2254	2254	1000
GCF_003323745.1 Sphaerisporangium album strain=CCTCC AA 208026, ASM332374v1	1784cb549ddcf492eb170bd5e56c9aa9	9303	9303	1000
GCF_000255655.1 Schlesneria paludicola DSM 18645 strain=DSM 18645, ASM25565v1	0491e7ce7cc55ad5cb599f80ebb8156d	8549	8549	1000
GCF_900096585.1 Sanguibacter gelidistatuariae strain=ISLP-3, IMG-taxon 2657245272 annotated assembly	0f8b4efe19c81c824aecee5d110ceaf3	3969	3969	1000
GCF_019429525.1 Sphingomonas sp. RHCKR7 strain=RHCKR7, ASM1942952v1	09a60e1e37d7d588201a2160866ac99c	4372	4372	1000
GCA_024696365.1 Alphaproteobacteria bacterium, ASM2469636v1	0279ca14c88cbebe9a109c3b52f341dc	1033	1033	1000
GCA_016190025.1 Candidatus Tectomicrobia bacterium, ASM1619002v1	1d8edeaa4012a97fa2c8b02771a2bbbc	2619	2619	1000
GCF_021739485.1 Alicyclobacillus tolerans strain=BL-1, ASM2173948v1	0cd2132620fb3e9fdb5ed9c4dadcd564	5906	5906	1000
GCA_002070455.1 Deltaproteobacteria bacterium ADurb.Bin151, ASM207045v1	07b862c0dc58df508747e74c75131dac	3095	3095	1000
GCF_902460845.1 Campylobacter concisus, 2012-164712	0fc1d28bf06531022794981191223922	1960	1960	1000
GCA_013203475.1 Acidobacteria bacterium, ASM1320347v1	113a17f579d79d66236dcfa293118114	3507	3507	1000
GCF_003999195.1 Streptomyces sp. LAM7114 strain=LAM7114, ASM399919v1	0ef5d7ff6b29ee633f9811512e36c010	9358	9358	1000
GCA_017444345.1 Synergistaceae bacterium, ASM1744434v1	0ae413450ede326fe37ad7f3cc9da966	2356	2356	1000
GCF_014251255.1 Blattabacterium cuenoti strain=THEREAreg, ASM1425125v1	1631029039e62787237eeff96a8501ce	651	651	1000
GCF_004137685.1 Lichenibacterium minor strain=RmlP026, ASM413768v1	1cfdff9a5643f1bc741e8140111fd291	5885	5885	1000
GCA_003524335.1 Candidatus Aminicenantes bacterium, ASM352433v1	16130a71e2be57177ff15becc8a5bc94	3433	3433	1000
GCF_013266735.1 Pedobacter sp. LMG 31463 strain=LMG 31463, LMG31463v1	03139ce52e20ef0f844e44113f610aaa	6059	6059	1000
GCA_002348465.1 Gemmatimonadales bacterium UBA2960, ASM234846v1	06328eaa451da6e20d2b7752ffa2a3c0	2213	2213	1000
GCA_019419625.1 Collinsella sp., ASM1941962v1	1359e0571c3ad810c65992c6a3237d21	2102	2102	1000
GCA_022483015.1 Atopobiaceae bacterium, ASM2248301v1	00dd1dcf78f856b83ad83ce965d81ac2	2252	2252	1000
GCF_003946085.1 Lactobacillus sp. M1530-1 strain=M1530-1, ASM394608v1	126b32a4df6baf8a3d0951a9918b3162	2821	2821	1000
GCA_021778515.1 Acidobacteria bacterium, ASM2177851v1	1545584ce63c3c4adfd1de15e48b86e7	3269	3269	1000
GCF_008087085.1 Nocardioides rubriscoriae strain=DSM 23986, ASM808708v1	1aeed5bbd90f1f905ac0dedc08c046bc	4763	4763	1000
GCA_003599625.1 Parcubacteria bacterium, ASM359962v1	01902d6853b5392b6e23b001dd6b7924	882	882	1000
GCA_013290025.1 Acidobacteria bacterium, ASM1329002v1	19dd47b6aef0f16611c7c4afa0d538e0	4907	4907	1000
GCF_018866325.1 Streptomyces sp. YPW6 strain=YPW6, ASM1886632v1	0e3fdc8075543372181292ae76f0d8e4	7630	7630	1000
GCA_013154175.1 Thermodesulfobacteria bacterium, ASM1315417v1	0adca05f06865d8bf26aec3c3e64c86b	2303	2303	1000
GCA_902542855.1 uncultured Pelagibacteraceae bacterium, AG-900-F19	16f032623884d0ef76fe7b3a8bcb3be2	861	861	1000
GCF_014203015.1 Castellaniella defragrans strain=DSM 12141, ASM1420301v1	1bd1c937f67660fe30922be2b9618a6b	3921	3921	1000
GCA_018263175.1 Spirochaetes bacterium, ASM1826317v1	18992e6841d80e5e43a2b9e434aa2c92	2642	2642	1000
GCF_900187385.1 Streptomyces sp. 2114.4 strain=2114.4, IMG-taxon 2731639226 annotated assembly	16a5ddf0eddee4431446ad57eee32801	8131	8131	1000
GCA_002372575.1 bacterium UBA3734, ASM237257v1	06438d787d5658bec3897914e54c6b74	1865	1865	1000
GCF_003003095.1 Hasllibacter halocynthiae strain=DSM 29318, ASM300309v1	0bc0813749d37bc6ec0449ece01fea52	2739	2739	1000
GCF_020073815.1 Nocardioides sp. GBK3QG-3 strain=GBK3QG-3, ASM2007381v1	18dbe9bbc32ad7ab739794d3cb99e0db	4969	4969	1000
GCA_022828225.1 Nitrospirales bacterium, ASM2282822v1	0dbd791b53c7b1eae8fcc5f2e059b837	2365	2365	1000
GCA_944392105.1 uncultured Clostridia bacterium, BRZ_CS__bin95	0e7439a161dbf892f7cbb0ba7a6ab986	1481	1481	1000
GCF_023715145.1 Paenibacillus glycanilyticus strain=MERTA38, ASM2371514v1	132a35b8ec63c3ef89c03047b3e3abd7	6600	6600	1000
GCA_903958085.1 uncultured Geobacteraceae bacterium, freshwater MAG --- Loc090519-8-7m_bin-1533	16c2dae938cadc47809e87fc27b1e532	4512	4512	1000
GCF_004028275.1 Hydrogenovibrio thermophilus strain=JR-2, ASM402827v1	16ff7b765cd5e79cfd4f8e179558dcb2	2544	2544	1000
